Record Length,2500,Points,-2.5000E-3,32.00000E-3,,Record Length,2500,Points,-2.5000E-3,1.0800,
Sample Interval,2.0000E-6,s,-2.4980E-3,31.60000E-3,,Sample Interval,2.0000E-6,s,-2.4980E-3,1.0800,
Trigger Point,1.2500E3,Samples,-2.4960E-3,31.60000E-3,,Trigger Point,1.2500E3,Samples,-2.4960E-3,1.1000,
,,,-2.4940E-3,31.20000E-3,,,,,-2.4940E-3,1.0800,
,,,-2.4920E-3,32.80000E-3,,,,,-2.4920E-3,1.1000,
,,,-2.4900E-3,32.40000E-3,,,,,-2.4900E-3,1.1000,
Source,CH1,,-2.4880E-3,32.40000E-3,,Source,CH2,,-2.4880E-3,1.1200,
Vertical Units,Volts,,-2.4860E-3,31.60000E-3,,Vertical Units,Volts,,-2.4860E-3,1.1200,
Vertical Scale,10.00000E-3,,-2.4840E-3,31.60000E-3,,Vertical Scale,499.999989E-3,,-2.4840E-3,1.1400,
Vertical Offset,0,,-2.4820E-3,32.80000E-3,,Vertical Offset,0,,-2.4820E-3,1.1200,
Horizontal Units,s,,-2.4800E-3,31.60000E-3,,Horizontal Units,s,,-2.4800E-3,1.1200,
Horizontal Scale,499.999999E-6,,-2.4780E-3,33.20000E-3,,Horizontal Scale,499.999999E-6,,-2.4780E-3,1.1200,
Pt Fmt,Y,,-2.4760E-3,32.80000E-3,,Pt Fmt,Y,,-2.4760E-3,1.1200,
Yzero,-80.000000E-3,,-2.4740E-3,32.00000E-3,,Yzero,-480.000000E-3,,-2.4740E-3,1.1400,
Probe Atten,1.000,,-2.4720E-3,32.80000E-3,,Probe Atten,1.000,,-2.4720E-3,1.1600,
,,,-2.4700E-3,32.80000E-3,,,,,-2.4700E-3,1.1400,
Note,TDS 1012B - 17:47:33   16/05/2017,,-2.4680E-3,32.80000E-3,,Note,TDS 1012B - 17:47:33   16/05/2017,,-2.4680E-3,1.1400,
,,,-2.4660E-3,32.00000E-3,,,,,-2.4660E-3,1.1400,
,,,-2.4640E-3,33.20000E-3,,,,,-2.4640E-3,1.1600,
,,,-2.4620E-3,33.60000E-3,,,,,-2.4620E-3,1.1600,
,,,-2.4600E-3,33.20000E-3,,,,,-2.4600E-3,1.1400,
,,,-2.4580E-3,32.80000E-3,,,,,-2.4580E-3,1.1600,
,,,-2.4560E-3,32.80000E-3,,,,,-2.4560E-3,1.1600,
,,,-2.4540E-3,32.80000E-3,,,,,-2.4540E-3,1.1600,
,,,-2.4520E-3,33.60000E-3,,,,,-2.4520E-3,1.1400,
,,,-2.4500E-3,33.60000E-3,,,,,-2.4500E-3,1.1400,
,,,-2.4480E-3,32.40000E-3,,,,,-2.4480E-3,1.1800,
,,,-2.4460E-3,33.20000E-3,,,,,-2.4460E-3,1.1800,
,,,-2.4440E-3,33.60000E-3,,,,,-2.4440E-3,1.1800,
,,,-2.4420E-3,33.20000E-3,,,,,-2.4420E-3,1.1800,
,,,-2.4400E-3,32.80000E-3,,,,,-2.4400E-3,1.1800,
,,,-2.4380E-3,33.20000E-3,,,,,-2.4380E-3,1.1800,
,,,-2.4360E-3,34.00000E-3,,,,,-2.4360E-3,1.1800,
,,,-2.4340E-3,34.00000E-3,,,,,-2.4340E-3,1.1800,
,,,-2.4320E-3,32.80000E-3,,,,,-2.4320E-3,1.1800,
,,,-2.4300E-3,34.00000E-3,,,,,-2.4300E-3,1.1800,
,,,-2.4280E-3,32.40000E-3,,,,,-2.4280E-3,1.1800,
